filename,blur_path,sharp_path,blur_shape,sharp_shape,blur_lap_var,sharp_lap_var,blur_ratio,blur_level
000110.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000110.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000110.png,"(720, 1280)","(720, 1280)",20.947276575681897,103.0956158984608,0.2031830004709522,high_blur
000111.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000111.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000111.png,"(720, 1280)","(720, 1280)",22.264316735914026,99.04645321675999,0.22478661285267246,high_blur
000112.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000112.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000112.png,"(720, 1280)","(720, 1280)",31.860490210846333,112.45070704142262,0.2833285005160247,medium_blur
000113.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000113.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000113.png,"(720, 1280)","(720, 1280)",25.750641088602293,111.70825137785806,0.23051691140696898,high_blur
000114.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000114.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000114.png,"(720, 1280)","(720, 1280)",30.773588356069865,102.6512981851354,0.29978761980750296,medium_blur
000115.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000115.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000115.png,"(720, 1280)","(720, 1280)",22.50932531118393,108.75927725849738,0.20696464592730296,high_blur
000116.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000116.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000116.png,"(720, 1280)","(720, 1280)",23.441371803706353,110.74216887033252,0.21167520954946253,high_blur
000117.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000117.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000117.png,"(720, 1280)","(720, 1280)",22.763103790240812,108.31203405794561,0.21016227777571983,high_blur
000118.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000118.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000118.png,"(720, 1280)","(720, 1280)",24.553315788320834,105.46233478459484,0.23281597013893574,high_blur
000119.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000119.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000119.png,"(720, 1280)","(720, 1280)",25.71450786835352,142.79765453758242,0.1800765422220926,high_blur
000120.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000120.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000120.png,"(720, 1280)","(720, 1280)",34.31595250634088,114.18754845758014,0.30052271869278097,medium_blur
000121.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000121.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000121.png,"(720, 1280)","(720, 1280)",43.88614395079317,112.2101702015771,0.39110665163455294,low_blur
000122.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000122.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000122.png,"(720, 1280)","(720, 1280)",36.37405628491507,110.9102194442644,0.32795946544776694,medium_blur
000123.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000123.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000123.png,"(720, 1280)","(720, 1280)",44.22375483752595,120.1162661742976,0.36817457154114547,low_blur
000124.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000124.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000124.png,"(720, 1280)","(720, 1280)",33.78700799178018,118.17812264148095,0.28589900764815357,medium_blur
000125.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000125.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000125.png,"(720, 1280)","(720, 1280)",29.098717059999625,114.92294950780045,0.25320196864154204,medium_blur
000126.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000126.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000126.png,"(720, 1280)","(720, 1280)",29.878543472836334,114.71261682975553,0.26046431766589634,medium_blur
000127.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000127.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000127.png,"(720, 1280)","(720, 1280)",24.237860943677678,122.35594229774003,0.19809304302292505,high_blur
000128.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000128.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000128.png,"(720, 1280)","(720, 1280)",22.247797500891746,118.88103367407058,0.18714337191932437,high_blur
000129.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000129.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000129.png,"(720, 1280)","(720, 1280)",20.3017317182329,114.16888564720153,0.17782193109241679,high_blur
000130.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000130.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000130.png,"(720, 1280)","(720, 1280)",23.583857306528675,120.95090263845181,0.1949870301925403,high_blur
000131.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000131.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000131.png,"(720, 1280)","(720, 1280)",28.83744597894057,121.47017651638456,0.23740350762293314,medium_blur
000132.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000132.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000132.png,"(720, 1280)","(720, 1280)",38.55689103821175,119.4450123769077,0.3228003435867026,medium_blur
000133.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000133.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000133.png,"(720, 1280)","(720, 1280)",42.684987159540626,114.6000613278236,0.3724691475837152,low_blur
000134.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000134.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000134.png,"(720, 1280)","(720, 1280)",34.46120479399952,121.22612506751541,0.2842720970579902,medium_blur
000135.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000135.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000135.png,"(720, 1280)","(720, 1280)",39.76628014446777,117.50219871486968,0.3384300938706701,medium_blur
000136.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000136.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000136.png,"(720, 1280)","(720, 1280)",29.389536679863628,113.76934873295421,0.2583256123427861,medium_blur
000137.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000137.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000137.png,"(720, 1280)","(720, 1280)",25.921832672541818,108.30406996335516,0.2393431075943783,high_blur
000138.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000138.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000138.png,"(720, 1280)","(720, 1280)",30.481365051004605,119.19033613619278,0.25573688301052966,medium_blur
000139.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000139.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000139.png,"(720, 1280)","(720, 1280)",28.962942422653715,116.68376143655657,0.24821742171826805,medium_blur
000140.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000140.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000140.png,"(720, 1280)","(720, 1280)",43.83946255106986,119.04081812199728,0.36827252398802307,low_blur
000141.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000141.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000141.png,"(720, 1280)","(720, 1280)",31.300932272659104,116.42572191398996,0.26884894296033934,medium_blur
000142.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000142.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000142.png,"(720, 1280)","(720, 1280)",20.13393805607926,117.34476858938594,0.17157934091477361,high_blur
000143.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000143.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000143.png,"(720, 1280)","(720, 1280)",20.067002163352488,117.1794535915693,0.17125017694299732,high_blur
000144.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000144.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000144.png,"(720, 1280)","(720, 1280)",33.290951541984235,115.4156519334534,0.2884439933527799,medium_blur
000145.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000145.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000145.png,"(720, 1280)","(720, 1280)",29.127419523940848,125.9183394875938,0.23131991447915695,medium_blur
000146.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000146.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000146.png,"(720, 1280)","(720, 1280)",25.680477087232806,120.8568067753357,0.21248680790355598,high_blur
000147.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000147.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000147.png,"(720, 1280)","(720, 1280)",23.702072328350866,120.59522356683124,0.19654238057985998,high_blur
000148.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000148.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000148.png,"(720, 1280)","(720, 1280)",39.028952875150274,117.0204412987498,0.33352252340405436,medium_blur
000149.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000149.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000149.png,"(720, 1280)","(720, 1280)",32.299061265432094,142.67631360227676,0.22637998170603757,medium_blur
000150.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000150.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000150.png,"(720, 1280)","(720, 1280)",26.013226456082894,130.74532536409046,0.19896104416470312,high_blur
000151.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000151.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000151.png,"(720, 1280)","(720, 1280)",35.926244331826105,115.8656089422862,0.310068230398035,medium_blur
000152.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000152.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000152.png,"(720, 1280)","(720, 1280)",41.74482597322699,162.85575676529376,0.2563300604155243,medium_blur
000153.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000153.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000153.png,"(720, 1280)","(720, 1280)",32.627605210664534,133.00561163183025,0.24530998961552952,medium_blur
000154.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000154.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000154.png,"(720, 1280)","(720, 1280)",28.390530137761427,120.61174885640912,0.23538776615541068,medium_blur
000155.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000155.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000155.png,"(720, 1280)","(720, 1280)",51.199129526085294,149.09739736302575,0.34339385145664575,low_blur
000156.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000156.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000156.png,"(720, 1280)","(720, 1280)",47.00366966244615,122.72149186587747,0.38301090496835255,low_blur
000157.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000157.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000157.png,"(720, 1280)","(720, 1280)",39.98843286125278,122.75274623585337,0.3257640589251062,medium_blur
000158.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000158.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000158.png,"(720, 1280)","(720, 1280)",30.377533571020763,152.30597547669467,0.1994507009587061,medium_blur
000159.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000159.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000159.png,"(720, 1280)","(720, 1280)",53.08111320043022,156.84317164500555,0.33843432672471185,low_blur
000160.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000160.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000160.png,"(720, 1280)","(720, 1280)",55.07676272653535,166.259789863444,0.33126929108029946,low_blur
000161.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000161.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000161.png,"(720, 1280)","(720, 1280)",37.11240481588105,135.89832544453475,0.2730894931321073,medium_blur
000162.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000162.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000162.png,"(720, 1280)","(720, 1280)",34.91684691746912,122.1052374695566,0.2859569960978542,medium_blur
000163.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000163.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000163.png,"(720, 1280)","(720, 1280)",46.86249842663046,118.40718562133105,0.3957741092887731,low_blur
000164.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000164.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000164.png,"(720, 1280)","(720, 1280)",51.04988328631245,122.05660009613041,0.4182476264448105,low_blur
000165.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000165.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000165.png,"(720, 1280)","(720, 1280)",48.98449317770943,123.56344427785876,0.3964319177085501,low_blur
000166.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000166.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000166.png,"(720, 1280)","(720, 1280)",46.93089523209465,119.94230690273237,0.3912789110037765,low_blur
000167.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000167.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000167.png,"(720, 1280)","(720, 1280)",28.417111472725562,113.42103513046072,0.2505453370050254,medium_blur
000168.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000168.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000168.png,"(720, 1280)","(720, 1280)",24.26722486877324,119.1161028515839,0.2037274917982534,high_blur
000169.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000169.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000169.png,"(720, 1280)","(720, 1280)",33.10233727030813,120.45442898898182,0.27481212227229884,medium_blur
000170.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000170.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000170.png,"(720, 1280)","(720, 1280)",33.09348463946683,114.618627998969,0.28872693046785763,medium_blur
000171.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000171.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000171.png,"(720, 1280)","(720, 1280)",23.56313260393378,112.63034341232749,0.209207677859772,high_blur
000172.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000172.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000172.png,"(720, 1280)","(720, 1280)",50.228080122882936,131.32072671843636,0.382484024983746,low_blur
000173.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000173.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000173.png,"(720, 1280)","(720, 1280)",45.83783309792294,119.5806770166421,0.38332140474259446,low_blur
000174.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000174.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000174.png,"(720, 1280)","(720, 1280)",37.866106848510704,117.61331802028606,0.32195424364067327,medium_blur
000175.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000175.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000175.png,"(720, 1280)","(720, 1280)",25.093895848327218,121.18807443858483,0.20706571964697348,high_blur
000176.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000176.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000176.png,"(720, 1280)","(720, 1280)",45.81802297630311,121.17076136762712,0.378127713776691,low_blur
000177.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000177.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000177.png,"(720, 1280)","(720, 1280)",34.651415554299774,116.31506993044637,0.29790994040618635,medium_blur
000178.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000178.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000178.png,"(720, 1280)","(720, 1280)",31.85868776767754,113.85024998914932,0.2798297567894281,medium_blur
